datetime,locomotive_id,Speed,primary_locomotive_speed
52:34.0,BNSF8409,0.00,0.00
52:35.0,BNSF8409,0.00,0.00
52:36.0,BNSF8409,0.00,0.00
52:37.0,BNSF8409,0.00,0.00
52:38.0,BNSF8409,0.00,0.00
52:39.0,BNSF8409,0.00,0.00
52:40.0,BNSF8409,0.00,0.00
52:41.0,BNSF8409,0.00,0.00
52:42.0,BNSF8409,0.00,0.00
52:43.0,BNSF8409,0.00,0.00
52:44.0,BNSF8409,0.00,0.00
52:45.0,BNSF8409,0.00,0.00
52:46.0,BNSF8409,0.00,0.00
52:47.0,BNSF8409,0.00,0.00
52:48.0,BNSF8409,0.00,0.00
52:49.0,BNSF8409,0.00,0.00
52:50.0,BNSF8409,0.00,0.00
52:51.0,BNSF8409,0.00,0.00
52:52.0,BNSF8409,0.00,0.00
52:53.0,BNSF8409,0.00,0.00
52:54.0,BNSF8409,0.00,0.00
52:55.0,BNSF8409,0.00,0.00
52:56.0,BNSF8409,0.00,0.00
52:57.0,BNSF8409,0.00,0.00
52:58.0,BNSF8409,0.00,0.00
52:59.0,BNSF8409,0.00,0.00
53:00.0,BNSF8409,0.00,0.00
53:01.0,BNSF8409,0.00,0.00
53:02.0,BNSF8409,0.00,0.00
53:03.0,BNSF8409,0.00,0.00
53:04.0,BNSF8409,0.00,0.00
53:05.0,BNSF8409,0.00,0.00
53:06.0,BNSF8409,0.00,0.00
53:07.0,BNSF8409,0.00,0.00
53:08.0,BNSF8409,0.00,0.00
53:09.0,BNSF8409,0.00,0.00
53:10.0,BNSF8409,0.00,0.00
53:11.0,BNSF8409,0.00,0.00
53:12.0,BNSF8409,0.00,0.00
53:13.0,BNSF8409,0.00,0.00
53:14.0,BNSF8409,0.00,0.00
53:15.0,BNSF8409,0.00,0.00
53:16.0,BNSF8409,0.00,0.00
53:17.0,BNSF8409,0.00,0.00
53:18.0,BNSF8409,0.00,0.00
53:19.0,BNSF8409,0.00,0.00
53:20.0,BNSF8409,0.00,0.00
53:21.0,BNSF8409,0.00,0.00
53:22.0,BNSF8409,0.00,0.00
53:23.0,BNSF8409,0.00,0.00
53:24.0,BNSF8409,0.00,0.00
53:25.0,BNSF8409,0.00,0.00
53:26.0,BNSF8409,0.00,0.00
53:27.0,BNSF8409,0.00,0.00
53:28.0,BNSF8409,0.00,0.00
53:29.0,BNSF8409,0.00,0.00
53:30.0,BNSF8409,0.00,0.00
53:31.0,BNSF8409,0.00,0.00
53:32.0,BNSF8409,0.00,0.00
53:33.0,BNSF8409,0.00,0.00
53:34.0,BNSF8409,0.00,0.00
53:35.0,BNSF8409,0.00,0.00
53:36.0,BNSF8409,0.00,0.00
53:37.0,BNSF8409,0.00,0.00
53:38.0,BNSF8409,0.00,0.00
53:39.0,BNSF8409,0.00,0.00
53:40.0,BNSF8409,0.00,0.00
53:41.0,BNSF8409,0.00,0.00
53:42.0,BNSF8409,0.00,0.00
53:43.0,BNSF8409,0.00,0.00
53:44.0,BNSF8409,0.00,0.00
53:45.0,BNSF8409,0.00,0.00
53:46.0,BNSF8409,0.00,0.00
53:47.0,BNSF8409,0.00,0.00
53:48.0,BNSF8409,0.00,0.00
53:49.0,BNSF8409,0.00,0.00
53:50.0,BNSF8409,0.00,0.00
53:51.0,BNSF8409,0.00,0.00
53:52.0,BNSF8409,0.00,0.00
53:53.0,BNSF8409,0.00,0.00
53:54.0,BNSF8409,0.00,0.00
53:55.0,BNSF8409,0.00,0.00
53:56.0,BNSF8409,0.00,0.00
53:57.0,BNSF8409,0.00,0.00
53:58.0,BNSF8409,0.00,0.00
53:59.0,BNSF8409,0.00,0.00
54:00.0,BNSF8409,0.00,0.00
54:01.0,BNSF8409,0.00,0.00
54:02.0,BNSF8409,0.00,0.00
54:03.0,BNSF8409,0.00,0.00
54:04.0,BNSF8409,0.00,0.00
54:05.0,BNSF8409,0.00,0.00
54:06.0,BNSF8409,0.00,0.00
54:07.0,BNSF8409,0.00,0.00
54:08.0,BNSF8409,0.00,0.00
54:09.0,BNSF8409,0.00,0.00
54:10.0,BNSF8409,0.00,0.00
54:11.0,BNSF8409,0.00,0.00
54:12.0,BNSF8409,0.00,0.00
54:13.0,BNSF8409,0.00,0.00
54:14.0,BNSF8409,0.00,0.00
54:15.0,BNSF8409,0.00,0.00
54:16.0,BNSF8409,0.00,0.00
54:17.0,BNSF8409,0.00,0.00
54:18.0,BNSF8409,0.00,0.00
54:19.0,BNSF8409,0.00,0.00
54:20.0,BNSF8409,0.00,0.00
54:21.0,BNSF8409,0.00,0.00
54:22.0,BNSF8409,0.00,0.00
54:23.0,BNSF8409,0.00,0.00
54:24.0,BNSF8409,0.00,0.00
54:25.0,BNSF8409,0.00,0.00
54:26.0,BNSF8409,0.00,0.00
54:27.0,BNSF8409,0.00,0.00
54:28.0,BNSF8409,0.00,0.00
54:29.0,BNSF8409,0.00,0.00
54:30.0,BNSF8409,0.00,0.00
54:31.0,BNSF8409,0.00,0.00
54:32.0,BNSF8409,0.00,0.00
54:33.0,BNSF8409,0.00,0.00
54:34.0,BNSF8409,0.00,0.00
54:35.0,BNSF8409,0.00,0.00
54:36.0,BNSF8409,0.00,0.00
54:37.0,BNSF8409,0.00,0.00
54:38.0,BNSF8409,0.00,0.00
54:39.0,BNSF8409,0.00,0.00
54:40.0,BNSF8409,0.00,0.00
54:41.0,BNSF8409,0.00,0.00
54:42.0,BNSF8409,0.00,0.00
54:43.0,BNSF8409,0.00,0.00
54:44.0,BNSF8409,0.00,0.00
54:45.0,BNSF8409,0.00,0.00
54:46.0,BNSF8409,0.00,0.00
54:47.0,BNSF8409,0.00,0.00
54:48.0,BNSF8409,0.00,0.00
54:49.0,BNSF8409,0.00,0.00
54:50.0,BNSF8409,0.00,0.00
54:51.0,BNSF8409,0.00,0.00
54:52.0,BNSF8409,0.00,0.00
54:53.0,BNSF8409,0.00,0.00
54:54.0,BNSF8409,0.00,0.00
54:55.0,BNSF8409,0.00,0.00
54:56.0,BNSF8409,0.00,0.00
54:57.0,BNSF8409,0.00,0.00
54:58.0,BNSF8409,0.00,0.00
54:59.0,BNSF8409,0.00,0.00
55:00.0,BNSF8409,0.00,0.00
55:01.0,BNSF8409,0.00,0.00
55:02.0,BNSF8409,0.00,0.00
55:03.0,BNSF8409,0.00,0.00
55:04.0,BNSF8409,0.00,0.00
55:05.0,BNSF8409,0.00,0.00
55:06.0,BNSF8409,0.00,0.00
55:07.0,BNSF8409,0.00,0.00
55:08.0,BNSF8409,0.00,0.00
55:09.0,BNSF8409,0.00,0.00
55:10.0,BNSF8409,0.00,0.00
55:11.0,BNSF8409,0.00,0.00
55:12.0,BNSF8409,0.00,0.00
55:13.0,BNSF8409,0.00,0.00
55:14.0,BNSF8409,0.00,0.00
55:15.0,BNSF8409,0.00,0.00
55:16.0,BNSF8409,0.00,0.00
55:17.0,BNSF8409,0.00,0.00
55:18.0,BNSF8409,0.00,0.00
55:19.0,BNSF8409,0.00,0.00
55:20.0,BNSF8409,0.00,0.00
59:08.0,BNSF8409,7.18,4.96
59:09.0,BNSF8409,7.04,5.00
59:10.0,BNSF8409,7.18,4.98
59:11.0,BNSF8409,7.18,4.94
59:12.0,BNSF8409,7.18,4.97
59:13.0,BNSF8409,7.18,5.00
59:14.0,BNSF8409,7.04,5.00
59:15.0,BNSF8409,7.18,4.96
59:16.0,BNSF8409,7.18,5.02
59:17.0,BNSF8409,7.18,5.02
59:18.0,BNSF8409,7.04,5.01
59:19.0,BNSF8409,7.18,5.01
59:20.0,BNSF8409,7.18,4.99
59:21.0,BNSF8409,7.18,5.00
59:22.0,BNSF8409,7.18,4.96
59:23.0,BNSF8409,7.18,4.97
59:24.0,BNSF8409,7.18,4.96
59:25.0,BNSF8409,7.18,5.02
59:26.0,BNSF8409,7.18,
59:27.0,BNSF8409,7.18,4.96
59:28.0,BNSF8409,7.18,4.98
59:29.0,BNSF8409,7.18,5.00
59:30.0,BNSF8409,7.18,4.96
59:31.0,BNSF8409,7.18,4.94
59:32.0,BNSF8409,7.18,4.98
59:33.0,BNSF8409,7.18,5.01
59:34.0,BNSF8409,7.04,4.91
59:35.0,BNSF8409,7.18,4.96
59:36.0,BNSF8409,7.04,4.95
59:37.0,BNSF8409,7.04,4.99
59:38.0,BNSF8409,7.04,4.90
59:39.0,BNSF8409,7.18,4.98
59:40.0,BNSF8409,7.04,4.96
59:41.0,BNSF8409,7.04,4.94
59:42.0,BNSF8409,7.18,5.00
59:43.0,BNSF8409,7.18,4.95
59:44.0,BNSF8409,7.18,4.99
59:45.0,BNSF8409,7.18,4.98
59:46.0,BNSF8409,7.04,4.97
59:47.0,BNSF8409,7.18,4.98
59:48.0,BNSF8409,7.18,5.04
59:49.0,BNSF8409,7.18,4.95
59:50.0,BNSF8409,7.18,4.95
59:51.0,BNSF8409,7.18,4.96
59:52.0,BNSF8409,7.18,4.97
59:53.0,BNSF8409,7.04,4.98
59:54.0,BNSF8409,7.18,4.94
59:55.0,BNSF8409,7.04,5.00
59:56.0,BNSF8409,7.04,4.91
59:57.0,BNSF8409,7.18,4.98
59:58.0,BNSF8409,7.04,5.02
59:59.0,BNSF8409,7.18,4.94
00:00.0,BNSF8409,7.18,4.95
00:01.0,BNSF8409,7.04,5.05
00:02.0,BNSF8409,7.18,4.95
00:03.0,BNSF8409,7.18,4.97
00:04.0,BNSF8409,7.33,5.02
00:05.0,BNSF8409,7.18,5.00
00:06.0,BNSF8409,7.18,4.94
00:07.0,BNSF8409,7.18,5.02
00:08.0,BNSF8409,7.04,4.98
00:09.0,BNSF8409,7.18,4.99
00:10.0,BNSF8409,7.18,5.00
00:11.0,BNSF8409,7.18,5.04
00:12.0,BNSF8409,7.18,5.00
00:13.0,BNSF8409,7.33,5.00
00:14.0,BNSF8409,7.18,5.05
00:15.0,BNSF8409,7.18,5.01
00:16.0,BNSF8409,7.33,5.04
00:17.0,BNSF8409,7.18,5.01
00:18.0,BNSF8409,7.33,5.02
00:19.0,BNSF8409,7.18,5.03
00:20.0,BNSF8409,7.18,4.98
00:21.0,BNSF8409,7.18,5.04
00:22.0,BNSF8409,7.18,5.04
00:23.0,BNSF8409,7.18,5.01
00:24.0,BNSF8409,7.18,5.02
00:25.0,BNSF8409,7.18,5.10
00:26.0,BNSF8409,7.18,5.00
00:27.0,BNSF8409,7.33,4.99
00:28.0,BNSF8409,7.18,4.98
00:29.0,BNSF8409,7.18,4.99
00:30.0,BNSF8409,7.18,5.04
00:31.0,BNSF8409,7.18,5.02
00:32.0,BNSF8409,7.18,5.01
00:33.0,BNSF8409,7.18,5.06
00:34.0,BNSF8409,7.18,4.99
00:35.0,BNSF8409,7.33,4.99
00:36.0,BNSF8409,7.18,4.96
00:37.0,BNSF8409,7.18,5.03
00:38.0,BNSF8409,7.18,4.96
00:39.0,BNSF8409,7.18,4.99
00:40.0,BNSF8409,7.18,5.00
00:41.0,BNSF8409,7.18,4.97
00:42.0,BNSF8409,7.18,4.98
00:43.0,BNSF8409,7.04,5.00
00:44.0,BNSF8409,7.18,4.98
00:45.0,BNSF8409,7.04,5.03
00:46.0,BNSF8409,7.18,5.02
00:47.0,BNSF8409,7.18,5.02
00:48.0,BNSF8409,7.18,4.96
00:49.0,BNSF8409,7.18,4.96
00:50.0,BNSF8409,7.18,4.98
00:51.0,BNSF8409,7.18,5.00
00:52.0,BNSF8409,7.18,4.94
00:53.0,BNSF8409,7.18,5.02
00:54.0,BNSF8409,7.04,4.96
00:55.0,BNSF8409,7.18,4.93
00:56.0,BNSF8409,7.18,4.94
00:57.0,BNSF8409,7.18,4.94
00:58.0,BNSF8409,7.04,5.00
00:59.0,BNSF8409,7.04,4.93
01:00.0,BNSF8409,7.18,4.91
01:01.0,BNSF8409,7.04,5.04
01:02.0,BNSF8409,7.04,4.94
01:03.0,BNSF8409,7.04,4.95
01:04.0,BNSF8409,7.18,4.98
01:05.0,BNSF8409,7.18,4.98
01:06.0,BNSF8409,7.04,4.98
01:07.0,BNSF8409,7.18,4.96
01:08.0,BNSF8409,7.18,4.93
01:09.0,BNSF8409,7.18,4.95
01:10.0,BNSF8409,7.04,5.00
01:11.0,BNSF8409,7.04,5.02
01:12.0,BNSF8409,7.18,4.98
01:13.0,BNSF8409,7.18,5.05
01:14.0,BNSF8409,7.18,5.01
01:15.0,BNSF8409,7.33,5.00
01:16.0,BNSF8409,7.18,4.99
01:17.0,BNSF8409,7.18,5.01
01:18.0,BNSF8409,7.18,4.99
01:19.0,BNSF8409,7.18,4.97
01:20.0,BNSF8409,7.04,5.04
01:21.0,BNSF8409,7.18,5.00
01:22.0,BNSF8409,7.18,5.01
01:23.0,BNSF8409,7.18,4.94
01:24.0,BNSF8409,7.18,4.99
01:25.0,BNSF8409,7.18,4.98
01:26.0,BNSF8409,7.18,4.96
01:27.0,BNSF8409,7.18,4.97
01:28.0,BNSF8409,7.04,4.98
01:29.0,BNSF8409,7.18,4.99
01:30.0,BNSF8409,7.18,4.98
01:31.0,BNSF8409,7.04,4.94
01:32.0,BNSF8409,7.18,4.94
01:33.0,BNSF8409,7.18,4.99
01:34.0,BNSF8409,7.04,4.91
01:35.0,BNSF8409,7.18,4.98
01:36.0,BNSF8409,7.04,4.94
01:37.0,BNSF8409,7.18,4.96
01:38.0,BNSF8409,7.18,4.96
01:39.0,BNSF8409,7.04,4.93
01:40.0,BNSF8409,7.18,4.94
01:41.0,BNSF8409,7.18,5.00
01:42.0,BNSF8409,7.18,5.02
01:43.0,BNSF8409,7.04,5.03
01:44.0,BNSF8409,7.18,5.02
01:45.0,BNSF8409,7.18,5.02
01:46.0,BNSF8409,7.18,5.02
01:47.0,BNSF8409,7.18,4.98
01:48.0,BNSF8409,7.33,5.00
01:49.0,BNSF8409,7.18,4.98
01:50.0,BNSF8409,7.18,4.98
01:51.0,BNSF8409,7.18,5.02
01:52.0,BNSF8409,7.18,5.01
01:53.0,BNSF8409,7.18,5.02
01:54.0,BNSF8409,7.18,4.99
01:55.0,BNSF8409,7.18,4.98
01:56.0,BNSF8409,7.18,5.00
01:57.0,BNSF8409,7.04,4.96
01:58.0,BNSF8409,7.33,4.97
01:59.0,BNSF8409,7.04,4.98
02:00.0,BNSF8409,7.18,4.94
02:01.0,BNSF8409,7.18,4.99
02:02.0,BNSF8409,7.18,4.97
02:03.0,BNSF8409,7.18,5.03
02:04.0,BNSF8409,7.18,4.97
02:05.0,BNSF8409,7.18,5.02
02:06.0,BNSF8409,7.18,5.00
02:07.0,BNSF8409,7.18,4.95
02:08.0,BNSF8409,7.18,4.97
02:09.0,BNSF8409,7.04,5.02
02:10.0,BNSF8409,7.18,4.99
02:11.0,BNSF8409,7.18,4.93
02:12.0,BNSF8409,7.18,4.99
02:13.0,BNSF8409,7.04,4.99
02:14.0,BNSF8409,7.18,4.97
02:15.0,BNSF8409,7.18,4.96
02:16.0,BNSF8409,7.18,4.97
02:17.0,BNSF8409,7.18,4.98
02:18.0,BNSF8409,7.04,5.00
02:19.0,BNSF8409,7.18,4.95
02:20.0,BNSF8409,7.18,5.02
02:21.0,BNSF8409,7.04,4.99
02:22.0,BNSF8409,7.18,4.99
02:23.0,BNSF8409,7.18,5.00
02:24.0,BNSF8409,7.18,5.00
02:25.0,BNSF8409,7.18,5.02
02:26.0,BNSF8409,7.04,5.00
02:27.0,BNSF8409,7.18,4.99
02:28.0,BNSF8409,7.18,4.94
02:29.0,BNSF8409,7.04,4.98
02:30.0,BNSF8409,7.04,4.93
02:31.0,BNSF8409,7.18,4.84
02:32.0,BNSF8409,7.04,4.63
02:33.0,BNSF8409,7.04,4.42
02:34.0,BNSF8409,6.75,4.19
02:35.0,BNSF8409,6.47,4.06
02:36.0,BNSF8409,6.17,4.03
02:37.0,BNSF8409,6.04,
41:26.0,BNSF8409,0.00,0.00
41:27.0,BNSF8409,0.00,0.00
41:28.0,BNSF8409,0.00,0.00
41:29.0,BNSF8409,0.00,0.00
41:30.0,BNSF8409,0.00,0.00
41:31.0,BNSF8409,0.00,0.00
41:32.0,BNSF8409,0.00,0.00
41:33.0,BNSF8409,0.00,0.00
41:34.0,BNSF8409,0.00,0.00
41:35.0,BNSF8409,0.00,0.00
41:36.0,BNSF8409,0.00,0.00
41:37.0,BNSF8409,0.00,0.00
41:38.0,BNSF8409,0.00,0.00
41:39.0,BNSF8409,0.00,0.00
41:40.0,BNSF8409,0.00,0.00
41:41.0,BNSF8409,0.00,0.00
41:42.0,BNSF8409,0.00,0.00
41:43.0,BNSF8409,0.00,0.00
41:44.0,BNSF8409,0.00,0.00
41:45.0,BNSF8409,0.00,0.00
41:46.0,BNSF8409,0.00,0.00
41:47.0,BNSF8409,0.00,0.00
41:48.0,BNSF8409,0.00,0.00
41:49.0,BNSF8409,0.00,0.00
41:50.0,BNSF8409,0.00,0.00
41:51.0,BNSF8409,0.00,0.00
41:52.0,BNSF8409,0.00,0.00
41:53.0,BNSF8409,0.00,0.00
41:54.0,BNSF8409,0.00,0.00
41:55.0,BNSF8409,0.00,0.00
41:56.0,BNSF8409,0.00,0.00
41:57.0,BNSF8409,0.00,0.00
41:58.0,BNSF8409,0.00,0.00
41:59.0,BNSF8409,0.00,0.00
42:00.0,BNSF8409,0.00,0.00
42:01.0,BNSF8409,0.00,0.00
42:02.0,BNSF8409,0.00,0.00
42:03.0,BNSF8409,0.00,0.00
42:04.0,BNSF8409,0.00,0.00
42:05.0,BNSF8409,0.00,0.00
42:06.0,BNSF8409,0.00,0.00
42:07.0,BNSF8409,0.00,0.00
42:08.0,BNSF8409,0.00,0.00
42:09.0,BNSF8409,0.00,0.00
42:10.0,BNSF8409,0.00,0.00
42:11.0,BNSF8409,0.00,0.00
42:12.0,BNSF8409,0.00,0.00
42:13.0,BNSF8409,0.00,0.00
42:14.0,BNSF8409,0.00,0.00
42:15.0,BNSF8409,0.00,0.00
42:16.0,BNSF8409,0.00,0.00
42:17.0,BNSF8409,0.00,0.00
42:18.0,BNSF8409,0.00,0.00
42:19.0,BNSF8409,0.00,0.00
42:20.0,BNSF8409,0.00,0.00
42:21.0,BNSF8409,0.00,0.00
42:22.0,BNSF8409,0.00,0.00
42:23.0,BNSF8409,0.00,0.00
42:24.0,BNSF8409,0.00,0.00
42:25.0,BNSF8409,0.00,0.00
42:26.0,BNSF8409,0.00,0.00
42:27.0,BNSF8409,0.00,0.00
42:28.0,BNSF8409,0.00,0.00
42:29.0,BNSF8409,0.00,0.00
42:30.0,BNSF8409,0.00,0.00
42:31.0,BNSF8409,0.00,0.00
42:32.0,BNSF8409,0.00,0.00
42:33.0,BNSF8409,0.00,0.00
42:34.0,BNSF8409,0.00,0.00
42:35.0,BNSF8409,0.00,0.00
42:36.0,BNSF8409,0.00,0.00
42:37.0,BNSF8409,0.00,0.00
42:38.0,BNSF8409,0.00,0.00
42:39.0,BNSF8409,0.00,0.00
42:40.0,BNSF8409,0.00,0.00
42:41.0,BNSF8409,0.00,0.00
42:42.0,BNSF8409,0.00,0.00
42:43.0,BNSF8409,0.00,0.00
42:44.0,BNSF8409,0.00,0.00
42:45.0,BNSF8409,0.00,0.00
42:46.0,BNSF8409,0.00,0.00
42:47.0,BNSF8409,0.00,0.00
42:48.0,BNSF8409,0.00,0.00
42:49.0,BNSF8409,0.00,0.00
42:50.0,BNSF8409,0.00,0.00
42:51.0,BNSF8409,0.00,0.00
42:52.0,BNSF8409,0.00,0.00
42:53.0,BNSF8409,0.00,0.00
42:54.0,BNSF8409,0.00,0.00
42:55.0,BNSF8409,0.00,0.00
42:56.0,BNSF8409,0.00,0.00
42:57.0,BNSF8409,0.00,0.00
42:58.0,BNSF8409,0.00,0.00
42:59.0,BNSF8409,0.00,0.00
43:00.0,BNSF8409,0.00,0.00
43:01.0,BNSF8409,0.00,0.00
43:02.0,BNSF8409,0.00,0.00
43:03.0,BNSF8409,0.00,0.00
43:04.0,BNSF8409,0.00,0.00
43:05.0,BNSF8409,0.00,0.00
43:06.0,BNSF8409,0.00,0.00
43:07.0,BNSF8409,0.00,0.00
43:08.0,BNSF8409,0.00,0.00
43:09.0,BNSF8409,0.00,0.00
43:10.0,BNSF8409,0.00,0.00
43:11.0,BNSF8409,0.00,0.00
43:12.0,BNSF8409,0.00,0.00
43:13.0,BNSF8409,0.00,0.00
43:14.0,BNSF8409,0.00,0.00
43:15.0,BNSF8409,0.00,0.00
43:16.0,BNSF8409,0.00,0.00
43:17.0,BNSF8409,0.00,0.00
43:18.0,BNSF8409,0.00,0.00
43:19.0,BNSF8409,0.00,0.00
43:20.0,BNSF8409,0.00,0.00
43:21.0,BNSF8409,0.00,0.00
43:22.0,BNSF8409,0.00,0.00
43:23.0,BNSF8409,0.00,0.00
43:24.0,BNSF8409,0.00,0.00
43:25.0,BNSF8409,0.00,0.00
43:26.0,BNSF8409,0.00,0.00
43:27.0,BNSF8409,0.00,0.00
43:28.0,BNSF8409,0.00,0.00
43:29.0,BNSF8409,0.00,0.00
43:30.0,BNSF8409,0.00,0.00
43:31.0,BNSF8409,0.00,0.00
43:32.0,BNSF8409,0.00,0.00
43:33.0,BNSF8409,0.00,0.00
43:34.0,BNSF8409,0.00,0.00
43:35.0,BNSF8409,0.00,0.00
43:36.0,BNSF8409,0.00,0.00
43:37.0,BNSF8409,0.00,0.00
43:38.0,BNSF8409,0.00,0.00
43:39.0,BNSF8409,0.00,0.00
43:40.0,BNSF8409,0.00,0.00
43:41.0,BNSF8409,0.00,0.00
43:42.0,BNSF8409,0.00,0.00
43:43.0,BNSF8409,0.00,0.00
43:44.0,BNSF8409,0.00,0.00
43:45.0,BNSF8409,0.00,0.00
43:46.0,BNSF8409,0.00,0.00
43:47.0,BNSF8409,0.00,0.00
43:48.0,BNSF8409,0.00,0.00
43:49.0,BNSF8409,0.00,0.00
43:50.0,BNSF8409,0.00,0.00
43:51.0,BNSF8409,0.00,0.00
43:52.0,BNSF8409,0.00,0.00
43:53.0,BNSF8409,0.00,0.00
43:54.0,BNSF8409,0.00,0.00
43:55.0,BNSF8409,0.00,0.00
43:56.0,BNSF8409,0.00,0.00
43:57.0,BNSF8409,0.00,0.00
43:58.0,BNSF8409,0.00,0.00
43:59.0,BNSF8409,0.00,0.00
44:00.0,BNSF8409,0.00,0.00
44:01.0,BNSF8409,0.00,0.00
44:02.0,BNSF8409,0.00,0.00
44:03.0,BNSF8409,0.00,0.00
44:04.0,BNSF8409,0.00,0.00
44:05.0,BNSF8409,0.00,0.00
44:06.0,BNSF8409,0.00,0.00
44:07.0,BNSF8409,0.00,0.00
44:08.0,BNSF8409,0.00,0.00
44:09.0,BNSF8409,0.00,0.00
44:10.0,BNSF8409,0.00,0.00
44:11.0,BNSF8409,0.00,0.00
44:12.0,BNSF8409,0.00,0.00
44:13.0,BNSF8409,0.00,0.00
44:14.0,BNSF8409,0.00,0.00
44:15.0,BNSF8409,0.00,0.00
44:16.0,BNSF8409,0.00,0.00
44:17.0,BNSF8409,0.00,0.00
44:18.0,BNSF8409,0.00,0.00
44:19.0,BNSF8409,0.00,0.00
44:20.0,BNSF8409,0.00,0.00
44:21.0,BNSF8409,0.00,0.00
44:22.0,BNSF8409,0.00,0.00
44:23.0,BNSF8409,0.00,0.00
44:24.0,BNSF8409,0.00,0.00
44:25.0,BNSF8409,0.00,0.00
44:26.0,BNSF8409,0.00,0.00
44:27.0,BNSF8409,0.00,0.00
44:28.0,BNSF8409,0.00,0.00
44:29.0,BNSF8409,0.00,0.00
44:30.0,BNSF8409,0.00,0.00
44:31.0,BNSF8409,0.00,0.00
44:32.0,BNSF8409,0.00,0.00
44:33.0,BNSF8409,0.00,0.00
44:34.0,BNSF8409,0.00,0.00
44:35.0,BNSF8409,0.00,0.00
44:36.0,BNSF8409,0.00,0.00
44:37.0,BNSF8409,0.00,0.00
44:38.0,BNSF8409,0.00,0.00
44:39.0,BNSF8409,0.00,0.00
44:40.0,BNSF8409,0.00,0.00
44:41.0,BNSF8409,0.00,0.00
44:42.0,BNSF8409,0.00,0.00
44:43.0,BNSF8409,0.00,0.00
44:44.0,BNSF8409,0.00,0.00
44:45.0,BNSF8409,0.00,0.00
44:46.0,BNSF8409,0.00,0.00
44:47.0,BNSF8409,0.00,0.00
44:48.0,BNSF8409,0.00,0.00
44:49.0,BNSF8409,0.00,0.00
44:50.0,BNSF8409,0.00,0.00
44:51.0,BNSF8409,0.00,0.00
44:52.0,BNSF8409,0.00,0.00
44:53.0,BNSF8409,0.00,0.00
44:54.0,BNSF8409,0.00,0.00
44:55.0,BNSF8409,0.00,0.00
44:56.0,BNSF8409,0.00,
23:38.0,BNSF8409,0.00,0.00
23:39.0,BNSF8409,0.00,0.00
23:40.0,BNSF8409,0.00,0.00
23:41.0,BNSF8409,0.00,0.00
23:42.0,BNSF8409,0.00,0.00
23:43.0,BNSF8409,0.00,0.00
23:44.0,BNSF8409,0.00,0.00
23:45.0,BNSF8409,0.00,0.00
23:46.0,BNSF8409,0.00,0.00
23:47.0,BNSF8409,0.00,0.00
23:48.0,BNSF8409,0.00,0.00
23:49.0,BNSF8409,0.00,0.00
23:50.0,BNSF8409,0.00,0.00
23:51.0,BNSF8409,0.00,0.00
23:52.0,BNSF8409,0.00,0.00
23:53.0,BNSF8409,0.00,0.00
23:54.0,BNSF8409,0.00,0.00
23:55.0,BNSF8409,0.00,0.00
23:56.0,BNSF8409,0.00,0.00
23:57.0,BNSF8409,0.00,0.00
23:58.0,BNSF8409,0.00,0.00
23:59.0,BNSF8409,0.00,0.00
24:00.0,BNSF8409,0.00,0.00
24:01.0,BNSF8409,0.00,0.00
24:02.0,BNSF8409,0.00,0.00
24:03.0,BNSF8409,0.00,0.00
24:04.0,BNSF8409,0.00,0.00
24:05.0,BNSF8409,0.00,0.00
24:06.0,BNSF8409,0.00,0.00
24:07.0,BNSF8409,0.00,0.00
24:08.0,BNSF8409,0.00,0.00
24:09.0,BNSF8409,0.00,0.00
24:10.0,BNSF8409,0.00,0.00
24:11.0,BNSF8409,0.00,0.00
24:12.0,BNSF8409,0.00,0.00
24:13.0,BNSF8409,0.00,0.00
24:14.0,BNSF8409,0.00,0.00
24:15.0,BNSF8409,0.00,0.00
24:16.0,BNSF8409,0.00,0.00
24:17.0,BNSF8409,0.00,0.00
24:18.0,BNSF8409,0.00,0.00
24:19.0,BNSF8409,0.00,0.00
24:20.0,BNSF8409,0.00,0.00
24:21.0,BNSF8409,0.00,0.00
24:22.0,BNSF8409,0.00,0.00
24:23.0,BNSF8409,0.00,0.00
24:24.0,BNSF8409,0.00,0.00
24:25.0,BNSF8409,0.00,0.00
24:26.0,BNSF8409,0.00,0.00
24:27.0,BNSF8409,0.00,0.00
24:28.0,BNSF8409,0.00,0.00
24:29.0,BNSF8409,0.00,0.00
24:30.0,BNSF8409,0.00,0.00
24:31.0,BNSF8409,0.00,0.00
24:32.0,BNSF8409,0.00,0.00
24:33.0,BNSF8409,0.00,0.00
24:34.0,BNSF8409,0.00,0.00
24:35.0,BNSF8409,0.00,0.00
24:36.0,BNSF8409,0.00,0.00
24:37.0,BNSF8409,0.00,0.00
24:38.0,BNSF8409,0.00,0.00
24:39.0,BNSF8409,0.00,0.00
24:40.0,BNSF8409,0.00,0.00
24:41.0,BNSF8409,0.00,0.00
24:42.0,BNSF8409,0.00,0.00
24:43.0,BNSF8409,0.00,0.00
24:44.0,BNSF8409,0.00,0.00
24:45.0,BNSF8409,0.00,0.00
24:46.0,BNSF8409,0.00,0.00
24:47.0,BNSF8409,0.00,0.00
24:48.0,BNSF8409,0.00,0.00
24:49.0,BNSF8409,0.00,0.00
24:50.0,BNSF8409,0.00,0.00
24:51.0,BNSF8409,0.00,0.00
24:52.0,BNSF8409,0.00,0.00
24:53.0,BNSF8409,0.00,0.00
24:54.0,BNSF8409,0.00,0.00
